application_id,citizen_id,scheme_id,application_date,declared_income,declared_land_area,document_count,application_status,previous_application,duplicate_identity_flag,income_mismatch_flag,land_mismatch_flag,multiple_scheme_flag,fraud_label,income_deviation_pct,land_deviation_pct,application_frequency,days_since_previous_application,scheme_claim_count,benefit_overlap_count,document_completeness,citizen_data_consistency,application_consistency_score,suspicious_pattern_score
APP11045,CIT10302,SCH005,2026-05-11,21050,0.0,5,Under Review,True,0,0,0,1,0,0.96,0.0,4,45,3,3,1.0,100.0,99.38,22
APP11046,CIT10166,SCH009,2026-05-11,83345,1.86,4,Approved,True,0,0,0,1,0,8.48,11.85,4,75,3,3,1.0,89.24,100.0,23
APP11047,CIT10291,SCH006,2026-05-12,21221,2.72,4,Submitted,True,0,0,0,1,0,2.8,0.37,3,51,3,3,1.0,99.43,97.18,20
APP11048,CIT10385,SCH006,2026-05-12,12264,0.06,3,Submitted,True,0,0,0,1,0,2.2,0.0,2,128,2,2,1.0,99.53,99.7,0
APP11049,CIT10112,SCH003,2026-05-13,38432,0.0,2,Under Review,True,1,0,0,1,1,4.22,0.0,2,1,2,2,0.5,98.39,42.08,43
APP11050,CIT10413,SCH005,2026-05-13,79746,0.0,4,Submitted,True,0,0,0,0,0,0.68,0.0,3,162,2,1,1.0,99.64,100.0,0
APP11051,CIT10388,SCH010,2026-05-14,83858,2.37,5,Approved,False,0,0,0,0,0,3.07,1.66,1,-1,1,0,1.0,98.42,100.0,5
APP11052,CIT10317,SCH007,2026-05-14,5000,0.48,4,Under Review,True,0,1,0,1,1,58.33,4.35,2,10,2,2,1.0,72.06,98.04,27
APP11053,CIT10353,SCH003,2026-05-14,22809,0.18,4,Submitted,True,0,0,0,1,0,1.8,0.0,3,208,3,2,1.0,99.87,100.0,13
APP11054,CIT10145,SCH002,2026-05-15,92464,0.06,4,Under Review,True,0,0,0,0,0,1.96,0.0,2,256,1,1,1.0,99.58,97.5,1
APP11055,CIT10156,SCH005,2026-05-15,65759,1.07,5,Under Review,True,0,0,0,1,0,2.5,0.0,2,103,2,2,1.0,98.55,99.39,0
APP11056,CIT10178,SCH003,2026-05-16,32966,0.0,5,Submitted,True,0,0,0,1,0,2.01,0.0,5,110,5,4,1.0,98.36,100.0,10
APP11057,CIT10346,SCH005,2026-05-16,11845,0.0,4,Approved,True,0,0,0,1,0,1.29,0.0,2,141,2,2,1.0,98.41,100.0,0
APP11058,CIT10136,SCH009,2026-05-17,134032,0.26,5,Approved,True,0,0,0,1,0,2.0,26.0,2,27,2,2,1.0,86.58,97.54,11
APP11059,CIT10418,SCH011,2026-05-17,21406,0.2,4,Submitted,True,0,0,0,0,0,2.18,0.0,3,349,2,1,1.0,98.1,100.0,0
APP11060,CIT10315,SCH010,2026-05-18,22545,0.28,5,Submitted,True,0,0,0,0,0,0.49,0.0,3,70,2,1,1.0,99.51,97.8,2
APP11061,CIT10018,SCH001,2026-05-18,32330,0.0,3,Submitted,True,0,0,0,1,0,3.37,0.0,6,267,4,3,0.75,99.49,87.05,16
APP11062,CIT10351,SCH004,2026-05-19,15011,11.45,4,Approved,True,0,0,0,1,0,2.11,1.72,3,151,3,2,1.0,97.95,100.0,16
APP11063,CIT10443,SCH010,2026-05-19,128195,0.0,4,Approved,True,0,0,0,1,0,1.96,0.0,3,98,3,2,1.0,99.35,100.0,18
APP11064,CIT10155,SCH005,2026-05-20,30214,5.56,3,Submitted,True,0,0,0,1,0,2.19,5.12,3,69,3,2,0.75,97.1,83.17,12
APP11065,CIT10272,SCH002,2026-05-20,87137,0.2,5,Submitted,True,0,0,0,1,0,1.48,0.0,2,175,2,2,1.0,100.0,97.49,0
APP11066,CIT10266,SCH012,2026-05-21,41691,0.0,3,Approved,True,0,0,0,1,0,1.25,0.0,4,103,4,3,0.75,98.62,85.74,15
APP11067,CIT10360,SCH002,2026-05-21,97766,0.61,3,Approved,True,0,0,0,1,0,3.61,1.61,5,35,5,5,0.75,97.59,86.79,22
APP11068,CIT10332,SCH001,2026-05-22,12131,0.0,5,Submitted,True,0,0,0,1,0,1.09,0.0,4,157,3,3,1.0,97.63,100.0,14
APP11069,CIT10406,SCH008,2026-05-22,167105,2.04,5,Submitted,True,0,0,0,1,0,2.97,2.51,3,285,3,3,1.0,95.57,100.0,20
APP11070,CIT10016,SCH002,2026-05-23,115430,0.2,4,Submitted,True,0,0,0,1,0,7.84,0.0,5,28,3,3,1.0,98.16,97.03,21
APP11071,CIT10012,SCH003,2026-05-23,18516,0.03,4,Approved,True,0,0,0,1,0,1.88,3.0,3,287,3,3,1.0,97.19,98.01,21
APP11072,CIT10075,SCH012,2026-05-24,60834,0.29,3,Submitted,True,0,0,0,1,0,2.05,29.0,2,351,2,2,0.75,84.08,84.82,8
APP11073,CIT10212,SCH002,2026-05-24,137753,0.31,4,Submitted,True,0,0,0,1,0,1.45,3.33,2,362,2,2,1.0,97.99,100.0,8
APP11074,CIT10179,SCH004,2026-05-24,25934,0.0,3,Approved,True,0,0,0,0,0,3.72,0.0,2,228,1,1,0.75,100.0,83.58,0
APP11075,CIT10129,SCH001,2026-05-25,82789,1.06,5,Approved,True,0,0,0,1,0,1.31,0.95,4,360,3,2,1.0,100.0,98.23,15
APP11076,CIT10283,SCH003,2026-05-25,44089,0.0,1,Under Review,True,1,0,0,1,1,6.09,0.0,2,0,2,2,0.25,96.87,27.85,53
APP11077,CIT10195,SCH005,2026-05-26,25569,0.7,4,Approved,True,0,0,0,1,0,1.62,0.0,4,104,4,4,1.0,98.63,98.06,18
APP11078,CIT10268,SCH010,2026-05-26,40361,0.0,4,Submitted,False,0,0,0,0,0,1.72,0.0,1,-1,1,0,1.0,100.0,98.01,6
APP11079,CIT10030,SCH001,2026-05-27,43825,2.65,4,Under Review,True,0,0,0,1,0,2.65,1.15,5,73,3,3,1.0,99.25,99.78,19
APP11080,CIT10009,SCH004,2026-05-27,19308,0.37,5,Submitted,True,0,0,0,1,0,2.58,32.14,2,375,2,2,1.0,82.46,97.4,17
APP11081,CIT10309,SCH006,2026-05-28,82337,4.34,5,Under Review,True,0,0,0,0,0,0.81,0.91,2,377,2,1,1.0,99.67,97.49,0
APP11082,CIT10445,SCH004,2026-05-28,37561,0.0,4,Submitted,True,0,0,0,1,0,1.69,0.0,3,387,2,2,1.0,100.0,99.95,0
APP11083,CIT10310,SCH007,2026-05-29,94251,0.0,4,Under Review,True,0,0,0,0,0,0.0,0.0,2,130,2,1,1.0,98.02,100.0,2
APP11084,CIT10165,SCH007,2026-05-29,23825,0.19,4,Submitted,True,0,0,0,1,0,10.07,0.0,3,282,3,3,1.0,93.64,97.83,20
APP11085,CIT10193,SCH006,2026-05-30,294264,4.2,5,Approved,True,0,0,0,1,0,2.43,0.24,2,301,2,2,1.0,98.53,100.0,0
APP11086,CIT10426,SCH009,2026-05-30,82346,1.23,3,Approved,True,0,0,0,1,0,3.74,2.5,2,202,2,2,1.0,97.12,100.0,0
APP11087,CIT10305,SCH002,2026-05-31,10426,0.0,3,Approved,True,0,0,0,1,0,13.12,0.0,3,95,3,3,0.75,93.94,83.08,20
APP11088,CIT10260,SCH010,2026-05-31,13971,1.89,3,Submitted,True,0,1,0,0,1,73.13,0.53,4,339,2,1,1.0,66.9,97.35,35
APP11089,CIT10192,SCH008,2026-06-01,33361,2.65,2,Rejected,True,0,1,0,1,1,53.89,0.76,6,27,5,5,0.5,74.41,68.99,63
APP11090,CIT10079,SCH008,2026-06-01,14145,0.82,5,Approved,True,0,0,0,1,0,0.64,0.0,4,303,4,3,1.0,99.39,100.0,17
APP11091,CIT10179,SCH011,2026-06-02,27238,0.0,4,Submitted,True,0,0,0,0,0,1.12,0.0,3,9,2,1,1.0,97.87,98.68,0
APP11092,CIT10091,SCH010,2026-06-02,53288,3.42,4,Submitted,True,0,0,0,1,0,0.59,2.01,3,115,3,2,1.0,99.42,97.33,14
APP11093,CIT10456,SCH011,2026-06-02,13008,0.13,4,Submitted,True,0,0,0,0,0,1.46,0.0,3,408,2,1,1.0,99.83,99.46,2
APP11094,CIT10444,SCH004,2026-06-03,53481,0.0,4,Under Review,False,0,0,0,0,0,2.48,0.0,1,-1,1,1,1.0,98.56,99.38,5
APP11095,CIT10215,SCH006,2026-06-03,110664,3.53,4,Approved,True,0,0,0,0,0,0.7,0.28,2,310,2,1,1.0,97.78,100.0,4
APP11096,CIT10079,SCH011,2026-06-04,13672,0.81,4,Submitted,True,0,0,0,1,0,2.73,1.22,5,3,5,3,1.0,98.54,69.19,29
APP11097,CIT10475,SCH006,2026-06-04,148981,0.0,2,Submitted,True,0,0,0,1,1,14.66,0.0,5,101,3,3,0.67,95.39,81.56,28
APP11098,CIT10415,SCH005,2026-06-05,17413,0.0,3,Submitted,True,0,0,0,1,0,2.47,0.0,2,164,2,2,0.75,96.97,85.67,3
APP11099,CIT10103,SCH001,2026-06-05,56886,0.0,5,Approved,True,0,0,0,1,0,9.6,0.0,2,517,2,2,1.0,95.87,100.0,0
APP11100,CIT10111,SCH003,2026-06-06,147841,0.0,4,Approved,True,0,0,0,0,0,13.65,0.0,2,120,2,1,1.0,94.94,98.59,8
APP11101,CIT10456,SCH007,2026-06-06,12732,0.13,4,Approved,True,0,0,0,0,0,0.69,0.0,4,4,2,1,1.0,99.73,100.0,2
APP11102,CIT10478,SCH008,2026-06-07,89258,5.41,4,Approved,True,0,0,0,1,0,1.3,1.1,3,347,3,3,1.0,97.51,99.05,23
APP11103,CIT10314,SCH002,2026-06-07,79800,0.0,4,Approved,False,0,0,0,0,0,0.49,0.0,1,-1,1,1,1.0,100.0,100.0,3
APP11104,CIT10247,SCH003,2026-06-08,13746,0.0,2,Under Review,True,1,0,0,1,1,6.29,0.0,6,1,5,3,0.5,98.2,37.39,70
APP11105,CIT10234,SCH004,2026-06-08,43977,0.54,5,Under Review,True,0,0,0,1,0,5.45,1.89,2,172,2,2,1.0,98.08,100.0,0
APP11106,CIT10082,SCH011,2026-06-09,20173,0.95,5,Approved,True,0,0,0,1,0,2.54,3.06,3,115,3,2,1.0,95.5,100.0,13
APP11107,CIT10132,SCH005,2026-06-09,36491,0.0,3,Submitted,True,0,0,0,1,0,2.17,0.0,5,57,3,3,0.75,97.84,83.2,21
APP11108,CIT10495,SCH003,2026-06-10,92999,0.13,4,Submitted,True,0,0,0,1,0,3.07,0.0,4,104,4,4,1.0,100.0,100.0,20
APP11109,CIT10235,SCH005,2026-06-10,33495,2.62,3,Submitted,True,0,0,1,1,1,2.85,262.0,2,383,2,2,0.75,54.1,87.57,30
APP11110,CIT10278,SCH008,2026-06-11,94913,0.23,5,Submitted,True,0,0,0,1,0,1.15,0.0,4,279,4,3,1.0,100.0,100.0,17
APP11111,CIT10387,SCH008,2026-06-11,37668,0.2,5,Submitted,True,0,0,0,1,0,2.53,0.0,4,238,3,2,1.0,99.79,100.0,16
APP11112,CIT10335,SCH002,2026-06-11,30270,1.0,3,Under Review,True,0,0,0,1,0,1.54,0.99,5,93,4,3,0.75,98.34,84.99,14
APP11113,CIT10099,SCH006,2026-06-12,39909,0.0,5,Submitted,False,0,0,0,0,0,0.7,0.0,1,-1,1,1,1.0,100.0,97.55,0
APP11114,CIT10431,SCH004,2026-06-12,42468,0.0,3,Approved,False,0,0,0,0,0,0.59,0.0,1,-1,1,1,0.75,100.0,83.39,0
APP11115,CIT10038,SCH009,2026-06-13,62286,1.84,3,Under Review,True,1,0,0,1,1,5.91,1.66,3,0,3,3,1.0,96.13,70.61,35
APP11116,CIT10161,SCH010,2026-06-13,47087,0.08,5,Submitted,False,0,0,0,0,0,0.8,8.0,1,-1,1,0,1.0,94.22,100.0,0
APP11117,CIT10462,SCH002,2026-06-14,230012,0.0,5,Under Review,False,0,0,0,0,0,3.12,0.0,1,-1,1,1,1.0,99.8,100.0,4
APP11118,CIT10432,SCH008,2026-06-14,111317,0.64,4,Submitted,True,0,0,0,1,0,1.46,3.23,5,92,5,3,1.0,97.72,100.0,15
APP11119,CIT10449,SCH001,2026-06-15,42232,0.0,3,Under Review,True,0,0,0,1,0,3.79,0.0,3,127,3,3,0.75,97.77,83.54,19
APP11120,CIT10117,SCH011,2026-06-15,70466,1.28,3,Submitted,True,0,0,0,1,0,0.1,0.78,5,113,3,2,0.75,98.82,83.48,16
APP11121,CIT10241,SCH006,2026-06-16,192261,0.0,3,Under Review,True,0,0,0,1,0,2.52,0.0,4,260,4,4,1.0,99.93,99.72,22
APP11122,CIT10026,SCH011,2026-06-16,217483,0.0,3,Submitted,False,0,0,0,0,0,3.84,0.0,1,-1,1,0,0.75,97.56,84.85,0
APP11123,CIT10136,SCH011,2026-06-17,133539,0.0,5,Under Review,True,0,0,0,1,0,2.36,0.0,3,31,3,2,1.0,98.57,98.07,21
APP11124,CIT10050,SCH012,2026-06-17,11915,0.1,5,Approved,True,0,0,0,1,0,0.71,10.0,5,77,5,5,1.0,97.01,100.0,20
APP11125,CIT10464,SCH010,2026-06-18,218910,0.0,3,Submitted,True,0,0,0,0,0,2.6,0.0,2,450,2,1,1.0,99.39,100.0,2
APP11126,CIT10294,SCH001,2026-06-18,39102,7.89,5,Approved,True,0,0,0,1,0,2.54,2.6,3,82,2,2,1.0,97.33,97.07,0
APP11127,CIT10394,SCH002,2026-06-19,127368,2.99,2,Approved,True,0,0,0,1,1,1.93,8.33,2,242,2,2,0.5,93.87,70.48,34
APP11128,CIT10298,SCH003,2026-06-19,12436,0.0,5,Submitted,True,0,0,0,1,0,3.63,0.0,4,183,3,1,1.0,97.3,100.0,20
APP11129,CIT10293,SCH009,2026-06-20,23945,1.72,5,Under Review,True,0,0,0,0,0,0.46,1.71,2,499,1,1,1.0,100.0,100.0,6
APP11130,CIT10154,SCH005,2026-06-20,58153,3.6,4,Submitted,True,0,0,0,1,0,1.87,1.1,3,82,2,2,1.0,100.0,97.37,12
APP11131,CIT10220,SCH010,2026-06-20,163502,0.0,5,Submitted,True,0,0,0,1,0,2.86,0.0,3,314,3,2,1.0,98.48,98.61,18
APP11132,CIT10140,SCH010,2026-06-21,72685,0.74,5,Under Review,True,0,0,0,0,0,3.78,2.78,2,242,2,1,1.0,96.76,97.9,0
APP11133,CIT10468,SCH012,2026-06-21,71305,2.52,3,Submitted,True,0,0,1,1,1,1.92,252.0,4,254,3,2,0.75,52.6,84.58,42
APP11134,CIT10049,SCH002,2026-06-22,24999,0.61,4,Under Review,True,0,0,0,1,0,13.16,0.0,2,64,2,2,1.0,93.58,97.77,6
APP11135,CIT10142,SCH010,2026-06-22,92417,0.0,4,Approved,True,0,0,0,1,0,2.58,0.0,6,66,5,4,1.0,98.96,100.0,17
APP11136,CIT10046,SCH005,2026-06-23,19790,0.17,4,Approved,True,0,0,0,1,0,2.25,17.0,2,119,2,2,1.0,91.63,99.83,17
APP11137,CIT10163,SCH005,2026-06-23,11605,0.0,2,Submitted,True,0,0,0,1,1,3.29,0.0,2,521,2,2,0.5,97.74,67.54,24
APP11138,CIT10285,SCH001,2026-06-24,11579,0.15,4,Under Review,True,0,0,0,1,0,3.51,15.0,2,139,2,2,1.0,91.34,100.0,4
APP11139,CIT10268,SCH003,2026-06-24,40512,0.0,4,Approved,True,0,0,0,0,0,2.1,0.0,2,29,2,1,1.0,99.92,100.0,2
APP11140,CIT10116,SCH005,2026-06-25,51568,0.2,4,Under Review,True,0,0,0,1,0,1.52,0.0,2,439,2,2,1.0,100.0,100.0,0
APP11141,CIT10082,SCH009,2026-06-25,17599,0.96,1,Approved,True,0,0,0,1,1,10.54,2.04,4,16,4,3,0.33,94.44,60.38,42
APP11142,CIT10044,SCH010,2026-06-26,131335,1.01,3,Submitted,True,0,0,0,1,0,1.87,0.98,3,107,3,2,1.0,96.87,100.0,12
APP11143,CIT10194,SCH001,2026-06-26,30415,1.23,4,Approved,True,0,0,0,1,0,0.01,2.38,3,388,3,2,1.0,98.42,98.89,14
APP11144,CIT10258,SCH008,2026-06-27,11747,0.0,4,Submitted,True,0,0,0,1,0,2.11,0.0,3,227,3,2,1.0,98.45,99.43,18
APP11145,CIT10443,SCH001,2026-06-27,123668,0.0,3,Approved,True,0,0,0,1,0,1.64,0.0,4,39,4,3,0.75,98.0,85.14,12
APP11146,CIT10273,SCH009,2026-06-28,37224,0.15,2,Submitted,True,1,0,0,1,1,4.06,0.0,3,2,3,3,0.67,98.75,48.27,34
APP11147,CIT10394,SCH006,2026-06-28,118805,2.82,5,Under Review,True,0,0,0,1,0,8.52,2.17,3,9,3,3,1.0,94.96,100.0,23
APP11148,CIT10274,SCH001,2026-06-29,108335,0.14,4,Under Review,True,0,0,0,1,0,1.47,0.0,2,171,2,2,1.0,98.88,100.0,0
APP11149,CIT10278,SCH008,2026-06-29,95481,0.23,4,Approved,True,0,0,0,1,0,0.55,0.0,5,18,4,3,1.0,99.3,100.0,14
APP11150,CIT10083,SCH005,2026-06-30,14389,0.0,3,Under Review,True,0,0,0,1,0,1.52,0.0,4,290,3,2,0.75,98.56,82.82,23
